lead_id,created_date,first_name,last_name,email,company_domain,channel,campaign,became_deal
L005965,2026-02-15 18:45:00,Rafael,Zhang,rafael.zhang@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L005966,2026-02-15 07:15:00,Grace,Aaltonen,grace.aaltonen@ferrous.com,ferrous.com,Paid Social - Meta,mofu-retarget,false
L005967,2026-02-27 16:15:00,Adeola,Castellanos,adeola.castellanos@granitepeak.com,granitepeak.com,Paid Social - Meta,lead-form-broad,false
L005968,2026-02-25 14:15:00,Jonas,Doyle,jonas.doyle@brightpath.com,brightpath.com,Paid Social - Meta,mofu-retarget,false
L005969,2026-02-25 10:00:00,Tomas,Novak,tomas.novak@ironwood.com,ironwood.com,Paid Social - Meta,mofu-retarget,false
L005970,2026-02-17 20:00:00,Ivo,Whitfield,ivo.whitfield@harborview.com,harborview.com,Paid Social - Meta,prospecting-lal,false
L005971,2026-02-23 19:30:00,Grace,Byrne,grace.byrne@northwind.com,northwind.com,Paid Social - Meta,prospecting-lal,false
L005972,2026-02-28 17:45:00,Alicia,Farrell,alicia.farrell@dovetail.com,dovetail.com,Paid Social - Meta,mofu-retarget,false
L005973,2026-02-25 15:45:00,Arun,Castellanos,arun.castellanos@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L005974,2026-02-18 14:45:00,Noor,Moreau,noor.moreau@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L005975,2026-02-22 20:45:00,Rafael,Novak,rafael.novak@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L005976,2026-02-09 16:00:00,Marcus,Raghunathan,marcus.raghunathan@harborview.com,harborview.com,Paid Social - Meta,mofu-retarget,false
L005977,2026-02-16 16:30:00,Estelle,Whitfield,estelle.whitfield@brightpath.com,brightpath.com,Paid Social - Meta,prospecting-lal,false
L005978,2026-02-21 16:00:00,Priya,Iyer,priya.iyer@harborview.com,harborview.com,Paid Social - Meta,mofu-retarget,false
L005979,2026-02-27 14:15:00,Noor,Horvat,noor.horvat@northwind.com,northwind.com,Paid Social - Meta,mofu-retarget,false
L005980,2026-02-28 19:45:00,Tomas,Aaltonen,tomas.aaltonen@nimbus.com,nimbus.com,Paid Social - Meta,prospecting-lal,false
L005981,2026-02-28 10:15:00,Darius,Byrne,darius.byrne@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L005982,2026-02-23 14:15:00,Jonas,Haddad,jonas.haddad@saltmarsh.com,saltmarsh.com,Paid Social - Meta,prospecting-lal,false
L005983,2026-02-28 16:15:00,Marcus,Szabo,marcus.szabo@dovetail.com,dovetail.com,Paid Social - Meta,mofu-retarget,false
L005984,2026-02-01 09:45:00,Beatriz,Okonkwo,beatriz.okonkwo@kestrel.com,kestrel.com,Paid Social - Meta,mofu-retarget,false
L005985,2026-02-07 15:45:00,Ingrid,Ferreira,ingrid.ferreira@thornbury.com,thornbury.com,Paid Social - Meta,mofu-retarget,false
L005986,2026-02-01 07:00:00,Priya,Nwosu,priya.nwosu@oakhurst.com,oakhurst.com,Paid Social - Meta,lead-form-broad,false
L005987,2026-02-02 18:30:00,Cormac,Bergstrom,cormac.bergstrom@copperline.com,copperline.com,Paid Social - Meta,lead-form-broad,false
L005988,2026-02-21 17:15:00,Jonas,Castellanos,jonas.castellanos@dovetail.com,dovetail.com,Paid Social - Meta,lead-form-broad,false
L005989,2026-02-06 16:00:00,Marcus,Bergstrom,marcus.bergstrom@saltmarsh.com,saltmarsh.com,Paid Social - Meta,prospecting-lal,false
L005990,2026-02-09 10:15:00,Yusuf,Nwosu,yusuf.nwosu@nimbus.com,nimbus.com,Paid Social - Meta,prospecting-lal,false
L005991,2026-02-05 10:00:00,Estelle,Grant,estelle.grant@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L005992,2026-02-10 18:45:00,Callum,Aaltonen,callum.aaltonen@ferrous.com,ferrous.com,Paid Social - Meta,mofu-retarget,false
L005993,2026-02-25 15:00:00,Jonas,Zhang,jonas.zhang@tessellate.com,tessellate.com,Paid Social - Meta,mofu-retarget,false
L005994,2026-02-05 17:00:00,Lena,Mulvaney,lena.mulvaney@granitepeak.com,granitepeak.com,Paid Social - Meta,prospecting-lal,false
L005995,2026-02-09 14:00:00,Noor,Bahri,noor.bahri@pinnacle.com,pinnacle.com,Paid Social - Meta,prospecting-lal,false
L005996,2026-02-15 13:30:00,Beatriz,Pires,beatriz.pires@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L005997,2026-02-09 18:45:00,Renata,Ferreira,renata.ferreira@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L005998,2026-02-15 14:00:00,Darius,Aaltonen,darius.aaltonen@kestrel.com,kestrel.com,Paid Social - Meta,mofu-retarget,false
L005999,2026-02-28 20:00:00,Grace,Haddad,grace.haddad@redwood.com,redwood.com,Paid Social - Meta,lead-form-broad,false
L006000,2026-02-16 13:00:00,Darius,Farrell,darius.farrell@brightpath.com,brightpath.com,Paid Social - Meta,prospecting-lal,false
L006001,2026-02-07 10:00:00,Siobhan,Haddad,siobhan.haddad@tessellate.com,tessellate.com,Paid Social - Meta,prospecting-lal,false
L006002,2026-02-21 07:00:00,Omar,Zhang,omar.zhang@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L006003,2026-02-22 07:45:00,Kenji,Iyer,kenji.iyer@anvil.com,anvil.com,Paid Social - Meta,lead-form-broad,false
L006004,2026-02-13 15:00:00,Yusuf,Kavanagh,yusuf.kavanagh@ferrous.com,ferrous.com,Paid Social - Meta,prospecting-lal,false
L006005,2026-02-27 19:30:00,Darius,Horvat,darius.horvat@arclight.com,arclight.com,Paid Social - Meta,lead-form-broad,false
L006006,2026-02-19 14:00:00,Noor,Demir,noor.demir@redwood.com,redwood.com,Paid Social - Meta,lead-form-broad,false
L006007,2026-02-07 15:00:00,Peter,Nwosu,peter.nwosu@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L006008,2026-02-03 20:15:00,Marcus,Okonkwo,marcus.okonkwo@ironwood.com,ironwood.com,Paid Social - Meta,prospecting-lal,false
L006009,2026-02-20 17:45:00,Hollis,Grant,hollis.grant@quarry.com,quarry.com,Paid Social - Meta,prospecting-lal,false
L006010,2026-02-22 08:15:00,Callum,Szabo,callum.szabo@ridgeline.com,ridgeline.com,Paid Social - Meta,mofu-retarget,false
L006011,2026-02-28 11:45:00,Rafael,Moreau,rafael.moreau@ridgeline.com,ridgeline.com,Paid Social - Meta,prospecting-lal,false
L006012,2026-02-27 11:45:00,Lena,Szabo,lena.szabo@lumen.com,lumen.com,Paid Social - Meta,mofu-retarget,false
L006013,2026-02-15 20:15:00,Alicia,Bahri,alicia.bahri@northwind.com,northwind.com,Paid Social - Meta,prospecting-lal,false
L006014,2026-02-14 15:00:00,Priya,Castellanos,priya.castellanos@redwood.com,redwood.com,Paid Social - Meta,mofu-retarget,false
L006015,2026-02-10 07:00:00,Beatriz,Farrell,beatriz.farrell@quillon.com,quillon.com,Paid Social - Meta,prospecting-lal,false
L006016,2026-02-19 14:30:00,Yusuf,Castellanos,yusuf.castellanos@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L006017,2026-02-22 15:15:00,Elodie,Szabo,elodie.szabo@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L006018,2026-02-22 18:45:00,Adeola,Novak,adeola.novak@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L006019,2026-02-19 10:30:00,Tomas,Mulvaney,tomas.mulvaney@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L006020,2026-02-07 08:15:00,Darius,Lindqvist,darius.lindqvist@northwind.com,northwind.com,Paid Social - Meta,mofu-retarget,false
L006021,2026-02-15 20:00:00,Beatriz,Farrell,beatriz.farrell@harborview.com,harborview.com,Paid Social - Meta,lead-form-broad,false
L006022,2026-02-07 13:30:00,Siobhan,Byrne,siobhan.byrne@brightpath.com,brightpath.com,Paid Social - Meta,lead-form-broad,false
L006023,2026-02-10 11:45:00,Mei,Ferreira,mei.ferreira@lumen.com,lumen.com,Paid Social - Meta,mofu-retarget,false
L006024,2026-02-18 19:00:00,Noor,Pires,noor.pires@copperline.com,copperline.com,Paid Social - Meta,mofu-retarget,false
L006025,2026-02-18 13:30:00,Cormac,Bahri,cormac.bahri@tessellate.com,tessellate.com,Paid Social - Meta,prospecting-lal,false
L006026,2026-02-27 18:00:00,Darius,Petrov,darius.petrov@redwood.com,redwood.com,Paid Social - Meta,mofu-retarget,false
L006027,2026-02-18 10:15:00,Margit,Moreau,margit.moreau@redwood.com,redwood.com,Paid Social - Meta,lead-form-broad,false
L006028,2026-02-09 12:45:00,Margit,Raghunathan,margit.raghunathan@thornbury.com,thornbury.com,Paid Social - Meta,mofu-retarget,false
L006029,2026-02-13 18:00:00,Malik,Aaltonen,malik.aaltonen@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L006030,2026-02-25 16:00:00,Hollis,Lindqvist,hollis.lindqvist@brightpath.com,brightpath.com,Paid Social - Meta,mofu-retarget,false
L006031,2026-02-07 11:30:00,Anaya,Vieira,anaya.vieira@harborview.com,harborview.com,Paid Social - Meta,mofu-retarget,false
L006032,2026-02-09 11:00:00,Elodie,Krishnan,elodie.krishnan@foxglove.com,foxglove.com,Paid Social - Meta,lead-form-broad,false
L006033,2026-02-25 16:15:00,Hollis,Castellanos,hollis.castellanos@ferrous.com,ferrous.com,Paid Social - Meta,lead-form-broad,false
L006034,2026-02-11 20:30:00,Siobhan,Petrov,siobhan.petrov@solvent.com,solvent.com,Paid Social - Meta,prospecting-lal,false
L006035,2026-02-21 16:15:00,Rafael,Iyer,rafael.iyer@ridgeline.com,ridgeline.com,Paid Social - Meta,lead-form-broad,false
L006036,2026-02-14 18:15:00,Estelle,Iyer,estelle.iyer@marlowe.com,marlowe.com,Paid Social - Meta,lead-form-broad,false
L006037,2026-02-08 08:45:00,Kenji,Iyer,kenji.iyer@anvil.com,anvil.com,Paid Social - Meta,prospecting-lal,false
L006038,2026-02-08 16:45:00,Omar,Aaltonen,omar.aaltonen@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L006039,2026-02-04 19:45:00,Kenji,Haddad,kenji.haddad@lumen.com,lumen.com,Paid Social - Meta,mofu-retarget,false
L006040,2026-02-09 09:45:00,Anaya,Haddad,anaya.haddad@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L006041,2026-02-06 07:45:00,Omar,Raghunathan,omar.raghunathan@quarry.com,quarry.com,Paid Social - Meta,mofu-retarget,false
L006042,2026-02-10 14:00:00,Alicia,Mulvaney,alicia.mulvaney@foxglove.com,foxglove.com,Paid Social - Meta,prospecting-lal,false
L006043,2026-02-11 17:15:00,Darius,Moreau,darius.moreau@ridgeline.com,ridgeline.com,Paid Social - Meta,prospecting-lal,false
L006044,2026-02-11 15:00:00,Estelle,Watanabe,estelle.watanabe@anvil.com,anvil.com,Paid Social - Meta,mofu-retarget,false
L006045,2026-02-07 09:15:00,Siobhan,Novak,siobhan.novak@quarry.com,quarry.com,Paid Social - Meta,mofu-retarget,false
L006046,2026-02-07 16:15:00,Anaya,Zhang,anaya.zhang@northwind.com,northwind.com,Paid Social - Meta,lead-form-broad,false
L006047,2026-02-06 11:15:00,Beatriz,Lindqvist,beatriz.lindqvist@foxglove.com,foxglove.com,Paid Social - Meta,lead-form-broad,false
L006048,2026-02-21 17:00:00,Lena,Bergstrom,lena.bergstrom@nimbus.com,nimbus.com,Paid Social - Meta,lead-form-broad,false
L006049,2026-02-08 19:00:00,Peter,Szabo,peter.szabo@brightpath.com,brightpath.com,Paid Social - Meta,lead-form-broad,false
L006050,2026-02-11 17:45:00,Darius,Farrell,darius.farrell@ridgeline.com,ridgeline.com,Paid Social - Meta,lead-form-broad,false
L006051,2026-02-08 07:30:00,Lena,Zhang,lena.zhang@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L006052,2026-02-07 09:00:00,Margit,Whitfield,margit.whitfield@tessellate.com,tessellate.com,Paid Social - Meta,prospecting-lal,false
L006053,2026-02-04 15:00:00,Priya,Doyle,priya.doyle@halcyon.com,halcyon.com,Paid Social - Meta,lead-form-broad,false
L006054,2026-02-18 08:00:00,Malik,Zhang,malik.zhang@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L006055,2026-02-22 17:30:00,Cormac,Bahri,cormac.bahri@lumen.com,lumen.com,Paid Social - Meta,mofu-retarget,false
L006056,2026-02-16 12:15:00,Ingrid,Demir,ingrid.demir@thornbury.com,thornbury.com,Paid Social - Meta,prospecting-lal,false
L006057,2026-02-18 07:30:00,Beatriz,Mulvaney,beatriz.mulvaney@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L006058,2026-02-21 20:15:00,Rafael,Horvat,rafael.horvat@nimbus.com,nimbus.com,Paid Social - Meta,prospecting-lal,false
L006059,2026-02-09 11:00:00,Siobhan,Iyer,siobhan.iyer@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L006060,2026-02-16 16:30:00,Rafael,Castellanos,rafael.castellanos@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L006061,2026-02-14 17:15:00,Adeola,Nwosu,adeola.nwosu@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L006062,2026-02-02 19:15:00,Ingrid,Bergstrom,ingrid.bergstrom@saltmarsh.com,saltmarsh.com,Paid Social - Meta,lead-form-broad,false
L006063,2026-02-15 14:15:00,Margit,Krishnan,margit.krishnan@halcyon.com,halcyon.com,Paid Social - Meta,prospecting-lal,false
L006064,2026-02-11 08:15:00,Malik,Doyle,malik.doyle@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L006065,2026-02-21 16:00:00,Kenji,Watanabe,kenji.watanabe@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L006066,2026-02-05 09:45:00,Mei,Moreau,mei.moreau@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L006067,2026-02-12 10:00:00,Estelle,Moreau,estelle.moreau@ferrous.com,ferrous.com,Paid Social - Meta,mofu-retarget,false
L006068,2026-02-18 08:15:00,Margit,Novak,margit.novak@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L006069,2026-02-17 18:15:00,Beatriz,Moreau,beatriz.moreau@ironwood.com,ironwood.com,Paid Social - Meta,prospecting-lal,false
L006070,2026-02-27 12:30:00,Darius,Horvat,darius.horvat@saltmarsh.com,saltmarsh.com,Paid Social - Meta,lead-form-broad,false
L006071,2026-02-25 09:00:00,Beatriz,Krishnan,beatriz.krishnan@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L006072,2026-02-25 18:15:00,Omar,Castellanos,omar.castellanos@pinnacle.com,pinnacle.com,Paid Social - Meta,prospecting-lal,false
L006073,2026-02-26 13:00:00,Omar,Watanabe,omar.watanabe@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L006074,2026-02-08 08:45:00,Priya,Krishnan,priya.krishnan@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L006075,2026-02-20 20:15:00,Beatriz,Kavanagh,beatriz.kavanagh@copperline.com,copperline.com,Paid Social - Meta,prospecting-lal,false
L006076,2026-02-06 11:15:00,Siobhan,Almeida,siobhan.almeida@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L006077,2026-02-17 17:00:00,Callum,Castellanos,callum.castellanos@saltmarsh.com,saltmarsh.com,Paid Social - Meta,prospecting-lal,false
L006078,2026-02-23 12:30:00,Kenji,Okonkwo,kenji.okonkwo@cascade.com,cascade.com,Paid Social - Meta,lead-form-broad,false
L006079,2026-02-06 19:45:00,Hollis,Iyer,hollis.iyer@cascade.com,cascade.com,Paid Social - Meta,prospecting-lal,false
L006080,2026-02-26 10:45:00,Alicia,Moreau,alicia.moreau@pinnacle.com,pinnacle.com,Paid Social - Meta,lead-form-broad,false
L006081,2026-02-14 15:00:00,Yusuf,Watanabe,yusuf.watanabe@marlowe.com,marlowe.com,Paid Social - Meta,prospecting-lal,false
L006082,2026-02-20 20:30:00,Cormac,Krishnan,cormac.krishnan@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,solution-terms,false
L006083,2026-02-15 10:15:00,Jonas,Raghunathan,jonas.raghunathan@kestrel.com,kestrel.com,Paid Search - Non-Brand,category-terms,false
L006084,2026-02-16 14:15:00,Estelle,Pires,estelle.pires@harborview.com,harborview.com,Paid Search - Non-Brand,competitor-terms,false
L006085,2026-02-26 10:00:00,Jonas,Castellanos,jonas.castellanos@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,solution-terms,false
L006086,2026-02-09 13:30:00,Grace,Horvat,grace.horvat@arclight.com,arclight.com,Paid Search - Non-Brand,competitor-terms,false
L006087,2026-02-17 18:00:00,Margit,Aaltonen,margit.aaltonen@arclight.com,arclight.com,Paid Search - Non-Brand,competitor-terms,false
L006088,2026-02-13 16:45:00,Marcus,Mulvaney,marcus.mulvaney@ridgeline.com,ridgeline.com,Paid Search - Non-Brand,competitor-terms,false
L006089,2026-02-09 11:15:00,Priya,Raghunathan,priya.raghunathan@harborview.com,harborview.com,Paid Search - Non-Brand,solution-terms,false
L006090,2026-02-10 16:30:00,Alicia,Pires,alicia.pires@nimbus.com,nimbus.com,Paid Search - Non-Brand,solution-terms,false
L006091,2026-02-24 17:15:00,Elodie,Petrov,elodie.petrov@dovetail.com,dovetail.com,Paid Search - Non-Brand,competitor-terms,false
L006092,2026-02-15 18:15:00,Callum,Byrne,callum.byrne@quillon.com,quillon.com,Paid Search - Non-Brand,solution-terms,false
L006093,2026-02-15 07:00:00,Rafael,Grant,rafael.grant@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,competitor-terms,false
L006094,2026-02-16 20:45:00,Estelle,Bergstrom,estelle.bergstrom@harborview.com,harborview.com,Paid Search - Non-Brand,solution-terms,false
L006095,2026-02-27 17:00:00,Beatriz,Horvat,beatriz.horvat@copperline.com,copperline.com,Paid Search - Non-Brand,solution-terms,false
L006096,2026-02-14 07:00:00,Callum,Petrov,callum.petrov@solvent.com,solvent.com,Paid Search - Non-Brand,solution-terms,false
L006097,2026-02-27 14:15:00,Adeola,Bahri,adeola.bahri@ridgeline.com,ridgeline.com,Paid Search - Non-Brand,category-terms,false
L006098,2026-02-13 13:45:00,Cormac,Okonkwo,cormac.okonkwo@marlowe.com,marlowe.com,Paid Search - Non-Brand,competitor-terms,false
L006099,2026-02-01 19:30:00,Yusuf,Novak,yusuf.novak@northwind.com,northwind.com,Paid Search - Non-Brand,competitor-terms,false
L006100,2026-02-19 08:45:00,Beatriz,Pires,beatriz.pires@ember.com,ember.com,Paid Search - Non-Brand,category-terms,false
L006101,2026-02-25 16:00:00,Noor,Iyer,noor.iyer@foxglove.com,foxglove.com,Paid Search - Non-Brand,solution-terms,false
L006102,2026-02-13 13:15:00,Anaya,Kavanagh,anaya.kavanagh@dovetail.com,dovetail.com,Paid Search - Non-Brand,category-terms,false
L006103,2026-02-13 07:15:00,Adeola,Whitfield,adeola.whitfield@ridgeline.com,ridgeline.com,Paid Search - Non-Brand,competitor-terms,false
L006104,2026-02-20 18:00:00,Siobhan,Lindqvist,siobhan.lindqvist@kestrel.com,kestrel.com,Paid Search - Non-Brand,category-terms,false
L006105,2026-02-21 19:30:00,Anaya,Lindqvist,anaya.lindqvist@dovetail.com,dovetail.com,Paid Search - Non-Brand,competitor-terms,false
L006106,2026-02-07 14:30:00,Mei,Kavanagh,mei.kavanagh@ferrous.com,ferrous.com,Paid Search - Non-Brand,solution-terms,false
L006107,2026-02-14 13:15:00,Rafael,Raghunathan,rafael.raghunathan@arclight.com,arclight.com,Paid Search - Non-Brand,competitor-terms,false
L006108,2026-02-08 10:00:00,Estelle,Doyle,estelle.doyle@solvent.com,solvent.com,Paid Search - Non-Brand,competitor-terms,false
L006109,2026-02-11 20:15:00,Marcus,Lindqvist,marcus.lindqvist@anvil.com,anvil.com,Paid Search - Non-Brand,solution-terms,false
L006110,2026-02-11 19:00:00,Peter,Szabo,peter.szabo@arclight.com,arclight.com,Paid Search - Non-Brand,competitor-terms,false
L006111,2026-02-23 15:00:00,Priya,Doyle,priya.doyle@marlowe.com,marlowe.com,Paid Search - Non-Brand,category-terms,false
L006112,2026-02-01 14:15:00,Marcus,Ferreira,marcus.ferreira@nimbus.com,nimbus.com,Paid Search - Non-Brand,solution-terms,false
L006113,2026-02-02 08:45:00,Alicia,Petrov,alicia.petrov@brightpath.com,brightpath.com,Paid Search - Non-Brand,category-terms,false
L006114,2026-02-01 14:45:00,Siobhan,Lindqvist,siobhan.lindqvist@ferrous.com,ferrous.com,Paid Search - Non-Brand,competitor-terms,false
L006115,2026-02-12 17:30:00,Omar,Horvat,omar.horvat@anvil.com,anvil.com,Paid Search - Non-Brand,competitor-terms,false
L006116,2026-02-03 10:00:00,Omar,Lindqvist,omar.lindqvist@redwood.com,redwood.com,Paid Search - Non-Brand,competitor-terms,false
L006117,2026-02-21 09:15:00,Marcus,Kavanagh,marcus.kavanagh@halcyon.com,halcyon.com,Paid Search - Non-Brand,category-terms,false
L006118,2026-02-02 07:30:00,Jonas,Farrell,jonas.farrell@halcyon.com,halcyon.com,Paid Search - Non-Brand,solution-terms,false
L006119,2026-02-27 10:00:00,Margit,Aaltonen,margit.aaltonen@quarry.com,quarry.com,Paid Search - Non-Brand,competitor-terms,false
L006120,2026-02-28 12:45:00,Marcus,Zhang,marcus.zhang@anvil.com,anvil.com,Paid Search - Non-Brand,category-terms,true
L006121,2026-02-25 19:45:00,Tomas,Aaltonen,tomas.aaltonen@juniper.com,juniper.com,Paid Search - Non-Brand,competitor-terms,false
L006122,2026-02-04 20:15:00,Lena,Doyle,lena.doyle@lumen.com,lumen.com,Paid Search - Non-Brand,category-terms,false
L006123,2026-02-15 10:15:00,Grace,Nwosu,grace.nwosu@foxglove.com,foxglove.com,Paid Search - Non-Brand,solution-terms,false
L006124,2026-02-26 08:15:00,Renata,Castellanos,renata.castellanos@kestrel.com,kestrel.com,Paid Search - Non-Brand,solution-terms,false
L006125,2026-02-21 17:45:00,Hollis,Demir,hollis.demir@northwind.com,northwind.com,Paid Search - Non-Brand,category-terms,false
L006126,2026-02-11 16:30:00,Ivo,Petrov,ivo.petrov@ember.com,ember.com,Paid Search - Non-Brand,category-terms,false
L006127,2026-02-21 09:00:00,Renata,Petrov,renata.petrov@ember.com,ember.com,Paid Search - Non-Brand,competitor-terms,false
L006128,2026-02-27 14:30:00,Hollis,Okonkwo,hollis.okonkwo@marlowe.com,marlowe.com,Paid Search - Non-Brand,category-terms,false
L006129,2026-02-13 07:30:00,Tomas,Haddad,tomas.haddad@northwind.com,northwind.com,Paid Search - Non-Brand,competitor-terms,false
